ms_of_day,price,date
43260000,4938.62,20240206
43320000,4939.41,20240206
43380000,4938.58,20240206
43440000,4937.68,20240206
43500000,4937.98,20240206
43560000,4937.79,20240206
43620000,4937.9,20240206
43680000,4937.37,20240206
43740000,4938.07,20240206
43800000,4938.41,20240206
43860000,4938.47,20240206
43920000,4937.24,20240206
43980000,4935.95,20240206
44040000,4936.74,20240206
44100000,4936.6,20240206
44160000,4937.36,20240206
44220000,4938.21,20240206
44280000,4939.67,20240206
44340000,4938.46,20240206
44400000,4938.13,20240206
44460000,4936.31,20240206
44520000,4936.4,20240206
44580000,4936.4,20240206
44640000,4937.54,20240206
44700000,4937.07,20240206
44760000,4937.38,20240206
44820000,4939.9,20240206
44880000,4939.96,20240206
44940000,4941.8,20240206
45000000,4942.68,20240206
45060000,4942.42,20240206
45120000,4940.96,20240206
45180000,4939.59,20240206
45240000,4940.5,20240206
45300000,4941.18,20240206
45360000,4940.73,20240206
45420000,4940.53,20240206
45480000,4940.65,20240206
45540000,4941.44,20240206
45600000,4942.35,20240206
45660000,4941.81,20240206
45720000,4942.66,20240206
45780000,4942.5,20240206
45840000,4942.89,20240206
45900000,4943.63,20240206
45960000,4942.0,20240206
46020000,4942.17,20240206
46080000,4941.74,20240206
46140000,4939.29,20240206
46200000,4939.53,20240206
46260000,4940.78,20240206
46320000,4941.5,20240206
46380000,4940.37,20240206
46440000,4940.7,20240206
46500000,4939.91,20240206
46560000,4941.87,20240206
46620000,4941.27,20240206
46680000,4940.98,20240206
46740000,4940.27,20240206
46800000,4940.09,20240206
46860000,4940.03,20240206
46920000,4940.7,20240206
46980000,4942.59,20240206
47040000,4942.0,20240206
47100000,4943.25,20240206
47160000,4943.73,20240206
47220000,4943.6,20240206
47280000,4944.13,20240206
47340000,4944.66,20240206
47400000,4943.47,20240206
47460000,4942.46,20240206
47520000,4939.43,20240206
47580000,4940.77,20240206
47640000,4941.27,20240206
47700000,4940.39,20240206
47760000,4940.25,20240206
47820000,4942.13,20240206
47880000,4942.71,20240206
47940000,4941.66,20240206
48000000,4940.63,20240206
48060000,4940.76,20240206
48120000,4940.52,20240206
48180000,4940.05,20240206
48240000,4940.41,20240206
48300000,4939.68,20240206
48360000,4940.75,20240206
48420000,4942.12,20240206
48480000,4942.04,20240206
48540000,4941.98,20240206
48600000,4943.17,20240206
48660000,4943.62,20240206
48720000,4943.8,20240206
48780000,4945.78,20240206
48840000,4945.11,20240206
48900000,4945.0,20240206
48960000,4945.57,20240206
49020000,4946.1,20240206
49080000,4946.17,20240206
49140000,4946.78,20240206
49200000,4947.72,20240206
49260000,4947.52,20240206
49320000,4945.8,20240206
49380000,4946.95,20240206
49440000,4947.31,20240206
49500000,4947.84,20240206
49560000,4948.38,20240206
49620000,4948.82,20240206
49680000,4948.89,20240206
49740000,4947.38,20240206
49800000,4949.04,20240206
49860000,4949.04,20240206
49920000,4947.95,20240206
49980000,4948.87,20240206
50040000,4948.71,20240206
50100000,4947.87,20240206
50160000,4948.64,20240206
50220000,4948.9,20240206
50280000,4948.71,20240206
50340000,4949.61,20240206
50400000,4949.64,20240206
50460000,4949.19,20240206
50520000,4947.82,20240206
50580000,4947.61,20240206
50640000,4945.92,20240206
50700000,4946.93,20240206
50760000,4944.88,20240206
50820000,4942.92,20240206
50880000,4943.42,20240206
50940000,4938.86,20240206
51000000,4938.75,20240206
51060000,4938.57,20240206
51120000,4937.91,20240206
51180000,4938.23,20240206
51240000,4937.89,20240206
51300000,4936.88,20240206
51360000,4937.61,20240206
51420000,4937.31,20240206
51480000,4936.08,20240206
51540000,4936.7,20240206
51600000,4937.83,20240206
51660000,4938.3,20240206
51720000,4939.3,20240206
51780000,4941.29,20240206
51840000,4940.78,20240206
51900000,4940.46,20240206
51960000,4940.95,20240206
52020000,4941.06,20240206
52080000,4939.79,20240206
52140000,4939.74,20240206
52200000,4939.88,20240206
52260000,4941.07,20240206
52320000,4940.48,20240206
52380000,4941.4,20240206
52440000,4941.23,20240206
52500000,4941.62,20240206
52560000,4941.75,20240206
52620000,4941.37,20240206
52680000,4939.25,20240206
52740000,4938.63,20240206
52800000,4938.21,20240206
52860000,4938.03,20240206
52920000,4939.27,20240206
52980000,4940.4,20240206
53040000,4939.92,20240206
53100000,4940.59,20240206
53160000,4941.29,20240206
53220000,4941.48,20240206
53280000,4941.53,20240206
53340000,4942.89,20240206
53400000,4943.3,20240206
53460000,4943.87,20240206
53520000,4942.77,20240206
53580000,4942.51,20240206
53640000,4942.73,20240206
53700000,4943.77,20240206
53760000,4945.31,20240206
53820000,4945.83,20240206
53880000,4947.0,20240206
53940000,4946.38,20240206
54000000,4946.25,20240206
54060000,4946.13,20240206
54120000,4946.03,20240206
54180000,4946.54,20240206
54240000,4945.8,20240206
54300000,4946.06,20240206
54360000,4946.87,20240206
54420000,4947.92,20240206
54480000,4948.93,20240206
54540000,4948.15,20240206
54600000,4947.73,20240206
54660000,4948.53,20240206
54720000,4947.76,20240206
54780000,4948.28,20240206
54840000,4947.85,20240206
54900000,4948.26,20240206
54960000,4948.18,20240206
55020000,4946.41,20240206
55080000,4945.53,20240206
55140000,4946.67,20240206
55200000,4946.83,20240206
55260000,4947.73,20240206
55320000,4946.59,20240206
55380000,4947.41,20240206
55440000,4945.76,20240206
55500000,4945.72,20240206
55560000,4946.87,20240206
55620000,4946.85,20240206
55680000,4946.49,20240206
55740000,4946.36,20240206
55800000,4946.05,20240206
55860000,4945.38,20240206
55920000,4944.73,20240206
55980000,4943.11,20240206
56040000,4941.34,20240206
56100000,4942.88,20240206
56160000,4944.21,20240206
56220000,4942.53,20240206
56280000,4942.25,20240206
56340000,4942.13,20240206
56400000,4942.13,20240206
56460000,4942.47,20240206
56520000,4942.23,20240206
56580000,4943.46,20240206
56640000,4944.09,20240206
56700000,4943.79,20240206
56760000,4943.38,20240206
56820000,4945.19,20240206
56880000,4945.37,20240206
56940000,4945.67,20240206
57000000,4945.98,20240206
57060000,4946.36,20240206
57120000,4947.34,20240206
57180000,4946.54,20240206
57240000,4947.14,20240206
57300000,4947.58,20240206
57360000,4951.62,20240206
57420000,4951.81,20240206
57480000,4952.1,20240206
57540000,4952.32,20240206
57600000,4954.32,20240206
34200000,0.0,20240207
34260000,4977.65,20240207
34320000,4976.99,20240207
34380000,4977.09,20240207
34440000,4974.77,20240207
34500000,4975.76,20240207
34560000,4976.1,20240207
34620000,4975.75,20240207
34680000,4976.5,20240207
34740000,4976.27,20240207
34800000,4974.1,20240207
34860000,4973.86,20240207
34920000,4974.66,20240207
34980000,4974.64,20240207
35040000,4972.02,20240207
35100000,4971.07,20240207
35160000,4969.79,20240207
35220000,4971.6,20240207
35280000,4970.82,20240207
35340000,4973.59,20240207
35400000,4975.3,20240207
35460000,4975.83,20240207
35520000,4975.58,20240207
35580000,4976.4,20240207
35640000,4975.24,20240207
35700000,4972.23,20240207
35760000,4970.37,20240207
35820000,4969.93,20240207
35880000,4971.55,20240207
35940000,4971.71,20240207
36000000,4973.91,20240207
36060000,4973.19,20240207
36120000,4974.35,20240207
36180000,4972.61,20240207
36240000,4971.64,20240207
36300000,4971.28,20240207
36360000,4970.43,20240207
36420000,4971.2,20240207
36480000,4973.38,20240207
36540000,4973.81,20240207
36600000,4975.63,20240207
36660000,4976.44,20240207
36720000,4977.88,20240207
36780000,4979.09,20240207
36840000,4983.53,20240207
36900000,4983.45,20240207
36960000,4983.21,20240207
37020000,4984.27,20240207
37080000,4987.87,20240207
37140000,4986.66,20240207
37200000,4985.41,20240207
37260000,4986.16,20240207
37320000,4987.39,20240207
37380000,4986.88,20240207
37440000,4987.69,20240207
37500000,4989.37,20240207
37560000,4988.65,20240207
37620000,4988.76,20240207
37680000,4990.72,20240207
37740000,4992.65,20240207
37800000,4994.51,20240207
37860000,4993.24,20240207
37920000,4991.02,20240207
37980000,4992.51,20240207
38040000,4992.97,20240207
38100000,4992.31,20240207
38160000,4989.47,20240207
38220000,4988.76,20240207
38280000,4989.67,20240207
38340000,4987.47,20240207
38400000,4988.66,20240207
38460000,4987.59,20240207
38520000,4987.91,20240207
38580000,4987.78,20240207
38640000,4988.9,20240207
38700000,4989.91,20240207
38760000,4989.7,20240207
38820000,4991.75,20240207
38880000,4990.59,20240207
38940000,4990.73,20240207
39000000,4991.03,20240207
39060000,4991.99,20240207
39120000,4991.59,20240207
39180000,4993.22,20240207
39240000,4989.73,20240207
39300000,4989.37,20240207
39360000,4986.55,20240207
39420000,4985.99,20240207
39480000,4987.83,20240207
39540000,4987.31,20240207
39600000,4987.17,20240207
39660000,4984.2,20240207
39720000,4984.33,20240207
39780000,4985.72,20240207
39840000,4986.11,20240207
39900000,4986.14,20240207
39960000,4987.7,20240207
40020000,4987.18,20240207
40080000,4988.86,20240207
40140000,4989.53,20240207
40200000,4989.63,20240207
40260000,4990.21,20240207
40320000,4990.1,20240207
40380000,4989.99,20240207
40440000,4988.62,20240207
40500000,4989.48,20240207
40560000,4990.05,20240207
40620000,4987.67,20240207
40680000,4987.64,20240207
40740000,4987.5,20240207
40800000,4987.3,20240207
40860000,4984.94,20240207
40920000,4984.81,20240207
40980000,4985.15,20240207
41040000,4984.91,20240207
41100000,4983.68,20240207
41160000,4984.58,20240207
41220000,4986.07,20240207
41280000,4986.72,20240207
41340000,4987.27,20240207
41400000,4986.12,20240207
41460000,4986.76,20240207
41520000,4987.22,20240207
41580000,4987.37,20240207
41640000,4986.09,20240207
41700000,4984.93,20240207
41760000,4985.34,20240207
41820000,4984.11,20240207
41880000,4985.43,20240207
41940000,4985.94,20240207
42000000,4986.18,20240207
42060000,4985.99,20240207
42120000,4985.85,20240207
42180000,4987.43,20240207
42240000,4987.04,20240207
42300000,4988.14,20240207
42360000,4988.14,20240207
42420000,4987.08,20240207
42480000,4988.02,20240207
42540000,4987.66,20240207
42600000,4986.61,20240207
42660000,4989.31,20240207
42720000,4988.66,20240207
42780000,4987.69,20240207
42840000,4989.3,20240207
42900000,4990.53,20240207
42960000,4991.18,20240207
43020000,4991.5,20240207
43080000,4991.7,20240207
43140000,4990.86,20240207
43200000,4990.42,20240207
43260000,4989.81,20240207
43320000,4990.82,20240207
43380000,4991.12,20240207
43440000,4991.96,20240207
43500000,4991.3,20240207
43560000,4991.73,20240207
43620000,4991.01,20240207
43680000,4991.0,20240207
43740000,4991.71,20240207
43800000,4992.15,20240207
43860000,4990.38,20240207
43920000,4989.35,20240207
43980000,4988.33,20240207
44040000,4989.52,20240207
44100000,4990.23,20240207
44160000,4990.65,20240207
44220000,4991.8,20240207
44280000,4992.57,20240207
44340000,4992.03,20240207
44400000,4991.83,20240207
44460000,4990.54,20240207
44520000,4989.13,20240207
44580000,4989.0,20240207
44640000,4989.14,20240207
44700000,4988.94,20240207
44760000,4988.33,20240207
44820000,4987.28,20240207
44880000,4988.23,20240207
44940000,4988.71,20240207
45000000,4988.2,20240207
45060000,4985.97,20240207
45120000,4987.45,20240207
45180000,4986.64,20240207
45240000,4984.36,20240207
45300000,4986.15,20240207
45360000,4987.09,20240207
45420000,4986.63,20240207
45480000,4985.76,20240207
45540000,4985.04,20240207
45600000,4985.37,20240207
45660000,4984.48,20240207
45720000,4984.16,20240207
45780000,4984.98,20240207
45840000,4985.73,20240207
45900000,4986.72,20240207
45960000,4987.09,20240207
46020000,4987.57,20240207
46080000,4987.89,20240207
46140000,4986.14,20240207
46200000,4986.89,20240207
46260000,4987.54,20240207
46320000,4986.97,20240207
46380000,4987.35,20240207
46440000,4989.08,20240207
46500000,4989.53,20240207
46560000,4989.85,20240207
46620000,4989.57,20240207
46680000,4989.81,20240207
46740000,4989.52,20240207
46800000,4990.26,20240207
46860000,4988.13,20240207
46920000,4994.78,20240207
46980000,4991.02,20240207
47040000,4991.27,20240207
47100000,4986.59,20240207
47160000,4987.81,20240207
47220000,4989.16,20240207
47280000,4988.65,20240207
47340000,4987.62,20240207
47400000,4989.78,20240207
47460000,4992.03,20240207
47520000,4993.11,20240207
47580000,4991.69,20240207
47640000,4991.45,20240207
47700000,4992.14,20240207
47760000,4993.81,20240207
47820000,4992.32,20240207
47880000,4993.37,20240207
47940000,4993.03,20240207
48000000,4993.3,20240207
48060000,4993.48,20240207
48120000,4993.01,20240207
48180000,4994.52,20240207
48240000,4993.45,20240207
48300000,4993.27,20240207
48360000,4995.01,20240207
48420000,4994.69,20240207
48480000,4994.29,20240207
48540000,4996.16,20240207
48600000,4996.49,20240207
48660000,4997.63,20240207
48720000,4998.15,20240207
48780000,4996.09,20240207
48840000,4995.66,20240207
48900000,4996.24,20240207
48960000,4995.33,20240207
49020000,4996.42,20240207
49080000,4996.23,20240207
49140000,4994.24,20240207
49200000,4995.73,20240207
49260000,4994.06,20240207
49320000,4991.85,20240207
49380000,4992.58,20240207
49440000,4993.58,20240207
49500000,4993.3,20240207
49560000,4992.36,20240207
49620000,4992.77,20240207
49680000,4993.16,20240207
49740000,4992.88,20240207
49800000,4994.55,20240207
49860000,4994.72,20240207
49920000,4995.47,20240207
49980000,4995.74,20240207
50040000,4996.21,20240207
50100000,4996.37,20240207
50160000,4997.17,20240207
50220000,4995.81,20240207
50280000,4995.29,20240207
50340000,4995.04,20240207
50400000,4995.58,20240207
50460000,4996.76,20240207
50520000,4995.74,20240207
50580000,4994.8,20240207
50640000,4996.03,20240207
50700000,4995.71,20240207
50760000,4996.14,20240207
50820000,4995.75,20240207
50880000,4996.01,20240207
50940000,4996.2,20240207
51000000,4996.14,20240207
51060000,4995.71,20240207
51120000,4996.63,20240207
51180000,4997.03,20240207
51240000,4996.07,20240207
51300000,4995.69,20240207
51360000,4996.66,20240207
51420000,4995.68,20240207
51480000,4995.07,20240207
51540000,4995.04,20240207
51600000,4993.46,20240207
51660000,4995.11,20240207
51720000,4995.6,20240207
51780000,4994.61,20240207
51840000,4995.02,20240207
51900000,4995.54,20240207
51960000,4995.29,20240207
52020000,4994.59,20240207
52080000,4994.6,20240207
52140000,4993.69,20240207
52200000,4994.29,20240207
52260000,4995.09,20240207
52320000,4994.58,20240207
52380000,4992.96,20240207
52440000,4993.98,20240207
52500000,4994.22,20240207
52560000,4993.61,20240207
52620000,4993.02,20240207
52680000,4993.55,20240207
52740000,4994.63,20240207
52800000,4994.97,20240207
52860000,4995.68,20240207
52920000,4995.19,20240207
52980000,4995.18,20240207
53040000,4994.72,20240207
53100000,4995.14,20240207
53160000,4995.38,20240207
53220000,4996.57,20240207
53280000,4997.73,20240207
53340000,4997.38,20240207
53400000,4996.83,20240207
53460000,4997.3,20240207
53520000,4997.98,20240207
53580000,4997.7,20240207
53640000,4997.05,20240207
53700000,4997.88,20240207
53760000,4998.28,20240207
53820000,4998.15,20240207
53880000,4997.4,20240207
53940000,4997.34,20240207
54000000,4997.81,20240207
54060000,4997.87,20240207
54120000,4997.58,20240207
54180000,4997.86,20240207
54240000,4999.72,20240207
54300000,4998.73,20240207
54360000,4999.52,20240207
54420000,4998.43,20240207
54480000,4998.38,20240207
54540000,4997.44,20240207
54600000,4997.78,20240207
54660000,4997.76,20240207
54720000,4998.43,20240207
54780000,4998.37,20240207
54840000,4997.13,20240207
54900000,4997.25,20240207
54960000,4998.06,20240207
55020000,4995.56,20240207
55080000,4995.43,20240207
55140000,4996.39,20240207
55200000,4996.48,20240207
55260000,4995.86,20240207
55320000,4996.56,20240207
55380000,4996.35,20240207
55440000,4996.39,20240207
55500000,4997.01,20240207
55560000,4997.05,20240207
55620000,4997.2,20240207
55680000,4996.67,20240207
55740000,4997.14,20240207
55800000,4996.61,20240207
55860000,4996.37,20240207
55920000,4996.57,20240207
55980000,4995.16,20240207
56040000,4995.33,20240207
56100000,4995.57,20240207
56160000,4996.4,20240207
56220000,4996.96,20240207
56280000,4996.7,20240207
56340000,4997.48,20240207
56400000,4996.92,20240207
56460000,4997.07,20240207
56520000,4996.83,20240207
56580000,4994.63,20240207
56640000,4994.01,20240207
56700000,4995.31,20240207
56760000,4996.18,20240207
56820000,4995.05,20240207
56880000,4994.79,20240207
56940000,4994.63,20240207
57000000,4993.4,20240207
57060000,4993.45,20240207
57120000,4993.37,20240207
57180000,4993.26,20240207
57240000,4992.93,20240207
57300000,4991.18,20240207
57360000,4991.97,20240207
57420000,4992.48,20240207
57480000,4993.99,20240207
57540000,4993.49,20240207
57600000,4995.2,20240207
34200000,0.0,20240208
34260000,4991.44,20240208
34320000,4993.18,20240208
34380000,4994.13,20240208
34440000,4993.69,20240208
34500000,4993.73,20240208
34560000,4995.35,20240208
34620000,4996.13,20240208
34680000,4997.3,20240208
34740000,4995.7,20240208
34800000,4995.82,20240208
34860000,4993.48,20240208
34920000,4991.54,20240208
34980000,4991.15,20240208
35040000,4991.63,20240208
35100000,4992.6,20240208
35160000,4991.8,20240208
35220000,4990.59,20240208
35280000,4991.64,20240208
35340000,4992.56,20240208
35400000,4991.11,20240208
35460000,4992.43,20240208
35520000,4993.6,20240208
35580000,4992.81,20240208
35640000,4992.72,20240208
35700000,4993.18,20240208
35760000,4993.15,20240208
35820000,4993.9,20240208
35880000,4992.9,20240208
35940000,4993.65,20240208
36000000,4993.8,20240208
36060000,4994.37,20240208
36120000,4994.91,20240208
36180000,4995.56,20240208
36240000,4995.02,20240208
36300000,4995.11,20240208
36360000,4995.42,20240208
36420000,4995.59,20240208
36480000,4995.66,20240208
36540000,4995.26,20240208
36600000,4995.3,20240208
36660000,4993.87,20240208
36720000,4994.2,20240208
36780000,4992.96,20240208
36840000,4993.62,20240208
36900000,4992.24,20240208
36960000,4993.3,20240208
37020000,4992.93,20240208
37080000,4993.46,20240208
37140000,4994.61,20240208
37200000,4994.35,20240208
37260000,4994.32,20240208
37320000,4995.49,20240208
37380000,4993.97,20240208
37440000,4991.22,20240208
37500000,4991.5,20240208
37560000,4991.54,20240208
37620000,4992.37,20240208
37680000,4992.0,20240208
37740000,4992.29,20240208
37800000,4992.92,20240208
37860000,4991.01,20240208
37920000,4990.97,20240208
37980000,4993.03,20240208
38040000,4994.11,20240208
38100000,4993.17,20240208
38160000,4993.63,20240208
38220000,4993.3,20240208
38280000,4992.44,20240208
38340000,4991.11,20240208
38400000,4991.31,20240208
38460000,4989.92,20240208
38520000,4988.7,20240208
38580000,4989.66,20240208
38640000,4990.36,20240208
38700000,4991.17,20240208
38760000,4991.49,20240208
38820000,4990.99,20240208
38880000,4991.04,20240208
38940000,4993.0,20240208
39000000,4993.43,20240208
39060000,4993.94,20240208
39120000,4994.12,20240208
39180000,4994.44,20240208
39240000,4994.35,20240208
39300000,4995.42,20240208
39360000,4993.99,20240208
39420000,4994.44,20240208
39480000,4994.6,20240208
39540000,4995.6,20240208
39600000,4995.72,20240208
39660000,4995.25,20240208
39720000,4994.08,20240208
39780000,4993.73,20240208
39840000,4992.7,20240208
39900000,4992.99,20240208
39960000,4992.9,20240208
40020000,4991.61,20240208
40080000,4991.75,20240208
40140000,4992.32,20240208
40200000,4991.49,20240208
40260000,4991.49,20240208
40320000,4992.16,20240208
40380000,4993.1,20240208
40440000,4991.93,20240208
40500000,4991.48,20240208
40560000,4991.35,20240208
40620000,4990.26,20240208
40680000,4990.37,20240208
40740000,4991.02,20240208
40800000,4990.56,20240208
40860000,4992.58,20240208
40920000,4992.2,20240208
40980000,4991.29,20240208
41040000,4990.76,20240208
41100000,4990.69,20240208
41160000,4990.26,20240208
41220000,4987.69,20240208
41280000,4988.62,20240208
41340000,4987.76,20240208
41400000,4987.41,20240208
41460000,4988.41,20240208
41520000,4987.68,20240208
41580000,4989.41,20240208
41640000,4988.97,20240208
41700000,4990.36,20240208
41760000,4990.17,20240208
41820000,4990.28,20240208
41880000,4990.0,20240208
41940000,4990.37,20240208
42000000,4991.22,20240208
42060000,4991.91,20240208
42120000,4991.55,20240208
42180000,4990.26,20240208
42240000,4990.2,20240208
42300000,4989.12,20240208
42360000,4989.18,20240208
42420000,4989.3,20240208
42480000,4989.37,20240208
42540000,4989.42,20240208
42600000,4989.39,20240208
42660000,4990.53,20240208
42720000,4990.12,20240208
42780000,4990.51,20240208
42840000,4990.75,20240208
42900000,4991.16,20240208
42960000,4990.73,20240208
43020000,4991.45,20240208
43080000,4992.37,20240208
43140000,4992.13,20240208
43200000,4992.33,20240208
43260000,4992.14,20240208
43320000,4991.5,20240208
43380000,4991.46,20240208
43440000,4992.31,20240208
43500000,4991.33,20240208
43560000,4990.65,20240208
43620000,4991.0,20240208
43680000,4990.52,20240208
43740000,4989.87,20240208
43800000,4990.19,20240208
43860000,4991.34,20240208
43920000,4991.11,20240208
43980000,4992.15,20240208
44040000,4992.91,20240208
44100000,4993.04,20240208
44160000,4992.45,20240208
44220000,4992.51,20240208
44280000,4992.41,20240208
44340000,4992.76,20240208
44400000,4993.51,20240208
44460000,4992.74,20240208
44520000,4992.06,20240208
44580000,4992.87,20240208
44640000,4992.69,20240208
44700000,4993.17,20240208
44760000,4994.0,20240208
44820000,4994.76,20240208
44880000,4994.5,20240208
44940000,4995.26,20240208
45000000,4994.65,20240208
45060000,4994.49,20240208
45120000,4994.51,20240208
45180000,4993.94,20240208
45240000,4993.57,20240208
45300000,4993.99,20240208
45360000,4993.83,20240208
45420000,4993.84,20240208
45480000,4993.7,20240208
45540000,4994.27,20240208
45600000,4993.93,20240208
45660000,4993.28,20240208
45720000,4992.35,20240208
45780000,4992.33,20240208
45840000,4991.75,20240208
45900000,4991.73,20240208
45960000,4991.93,20240208
46020000,4989.95,20240208
46080000,4990.0,20240208
46140000,4990.6,20240208
46200000,4989.96,20240208
46260000,4990.7,20240208
46320000,4991.49,20240208
46380000,4991.06,20240208
46440000,4990.89,20240208
46500000,4990.45,20240208
46560000,4989.02,20240208
46620000,4989.14,20240208
46680000,4989.45,20240208
46740000,4989.19,20240208
46800000,4989.63,20240208
46860000,4990.72,20240208
46920000,4996.16,20240208
46980000,4995.8,20240208
47040000,4995.72,20240208
47100000,4995.77,20240208
47160000,4995.27,20240208
47220000,4995.65,20240208
47280000,4995.11,20240208
47340000,4993.41,20240208
47400000,4993.75,20240208
47460000,4994.49,20240208
47520000,4993.58,20240208
47580000,4993.57,20240208
47640000,4993.46,20240208
47700000,4993.6,20240208
47760000,4993.74,20240208
47820000,4991.61,20240208
47880000,4992.53,20240208
47940000,4992.31,20240208
48000000,4991.99,20240208
48060000,4992.99,20240208
48120000,4992.18,20240208
48180000,4992.18,20240208
48240000,4992.77,20240208
48300000,4992.71,20240208
48360000,4993.64,20240208
48420000,4993.3,20240208
48480000,4993.72,20240208
48540000,4994.2,20240208
48600000,4994.36,20240208
48660000,4994.26,20240208
48720000,4994.56,20240208
48780000,4994.36,20240208
48840000,4994.92,20240208
48900000,4994.65,20240208
48960000,4995.25,20240208
49020000,4995.73,20240208
49080000,4996.56,20240208
49140000,4996.78,20240208
49200000,4997.09,20240208
49260000,4995.79,20240208
49320000,4996.29,20240208
49380000,4995.08,20240208
49440000,4994.5,20240208
49500000,4994.65,20240208
49560000,4995.21,20240208
49620000,4995.31,20240208
49680000,4995.14,20240208
49740000,4995.42,20240208
49800000,4995.51,20240208
49860000,4993.55,20240208
49920000,4993.53,20240208
49980000,4993.89,20240208
50040000,4993.63,20240208
50100000,4993.44,20240208
50160000,4994.02,20240208
50220000,4994.45,20240208
50280000,4993.92,20240208
50340000,4994.41,20240208
50400000,4995.17,20240208
50460000,4996.45,20240208
50520000,4995.95,20240208
50580000,4995.88,20240208
50640000,4994.83,20240208
50700000,4994.23,20240208
50760000,4994.57,20240208
50820000,4993.95,20240208
50880000,4993.89,20240208
50940000,4992.23,20240208
51000000,4992.87,20240208
51060000,4993.94,20240208
51120000,4994.52,20240208
51180000,4993.54,20240208
51240000,4994.07,20240208
51300000,4993.35,20240208
51360000,4993.3,20240208
51420000,4993.52,20240208
51480000,4994.5,20240208
51540000,4993.84,20240208
51600000,4994.49,20240208
51660000,4994.74,20240208
51720000,4994.15,20240208
51780000,4993.82,20240208
51840000,4993.09,20240208
51900000,4992.39,20240208
51960000,4992.71,20240208
52020000,4992.61,20240208
52080000,4993.0,20240208
52140000,4993.3,20240208
52200000,4992.48,20240208
52260000,4992.83,20240208
52320000,4993.25,20240208
52380000,4992.82,20240208
52440000,4992.12,20240208
52500000,4992.11,20240208
52560000,4990.6,20240208
52620000,4991.09,20240208
52680000,4989.82,20240208
52740000,4990.55,20240208
52800000,4991.96,20240208
52860000,4993.03,20240208
52920000,4992.94,20240208
52980000,4993.31,20240208
53040000,4993.52,20240208
53100000,4993.73,20240208
53160000,4994.3,20240208
53220000,4994.14,20240208
53280000,4995.01,20240208
53340000,4994.26,20240208
53400000,4993.85,20240208
53460000,4994.57,20240208
53520000,4994.86,20240208
53580000,4995.25,20240208
53640000,4994.43,20240208
53700000,4995.01,20240208
53760000,4995.79,20240208
53820000,4996.2,20240208
53880000,4996.79,20240208
53940000,4996.05,20240208
54000000,4996.65,20240208
54060000,4997.21,20240208
54120000,4997.41,20240208
54180000,4998.03,20240208
54240000,4997.64,20240208
54300000,4997.21,20240208
54360000,4997.4,20240208
54420000,4997.42,20240208
54480000,4997.43,20240208
54540000,4997.44,20240208
54600000,4996.5,20240208
54660000,4997.24,20240208
54720000,4996.7,20240208
54780000,4998.26,20240208
54840000,4998.07,20240208
54900000,4997.25,20240208
54960000,4997.47,20240208
55020000,4998.02,20240208
55080000,4997.9,20240208
55140000,4997.95,20240208
55200000,4997.91,20240208
55260000,4999.27,20240208
55320000,4998.75,20240208
55380000,4998.71,20240208
55440000,4998.91,20240208
55500000,4998.99,20240208
55560000,4997.66,20240208
55620000,4998.64,20240208
55680000,4998.87,20240208
55740000,4999.18,20240208
55800000,4998.33,20240208
55860000,4999.09,20240208
55920000,4998.06,20240208
55980000,4998.4,20240208
56040000,4998.19,20240208
56100000,4998.06,20240208
56160000,4997.49,20240208
56220000,4997.18,20240208
56280000,4997.22,20240208
56340000,4997.21,20240208
56400000,4997.59,20240208
56460000,4997.84,20240208
56520000,4997.88,20240208
56580000,4998.28,20240208
56640000,4997.75,20240208
56700000,4997.14,20240208
56760000,4997.29,20240208
56820000,4996.73,20240208
56880000,4996.61,20240208
56940000,4996.69,20240208
57000000,4994.45,20240208
57060000,4996.74,20240208
57120000,4996.0,20240208
57180000,4995.81,20240208
57240000,4995.1,20240208
57300000,4993.42,20240208
57360000,4995.05,20240208
57420000,4996.31,20240208
57480000,4995.31,20240208
57540000,4995.29,20240208
57600000,4998.43,20240208
34200000,0.0,20240209
34260000,5000.96,20240209
34320000,5002.4,20240209
34380000,5003.89,20240209
34440000,5004.56,20240209
34500000,5004.43,20240209
34560000,5005.52,20240209
34620000,5003.79,20240209
34680000,5004.3,20240209
34740000,5003.67,20240209
34800000,5004.37,20240209
34860000,5003.89,20240209
34920000,5004.65,20240209
34980000,5005.35,20240209
35040000,5005.7,20240209
35100000,5006.22,20240209
35160000,5005.81,20240209
35220000,5005.87,20240209
35280000,5005.21,20240209
35340000,5005.06,20240209
35400000,5004.46,20240209
35460000,5004.57,20240209
35520000,5003.72,20240209
35580000,5002.42,20240209
35640000,5002.89,20240209
35700000,5004.91,20240209
35760000,5005.61,20240209
35820000,5005.35,20240209
35880000,5004.55,20240209
35940000,5007.07,20240209
36000000,5009.09,20240209
36060000,5008.81,20240209
36120000,5007.12,20240209
36180000,5007.89,20240209
36240000,5008.38,20240209
36300000,5008.62,20240209
36360000,5007.06,20240209
36420000,5007.92,20240209
36480000,5008.37,20240209
36540000,5009.84,20240209
36600000,5009.55,20240209
36660000,5009.29,20240209
36720000,5008.0,20240209
36780000,5008.9,20240209
36840000,5009.96,20240209
36900000,5008.92,20240209
36960000,5009.14,20240209
37020000,5009.64,20240209
37080000,5010.26,20240209
37140000,5010.65,20240209
37200000,5008.72,20240209
37260000,5007.46,20240209
37320000,5008.6,20240209
37380000,5008.62,20240209
